"family","type","count","length","lang","relative_frequency","random_baseline","min_baseline"
"Sino-Tibetan","第六条",1,3,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","地方",1,2,"Chinese",0.000657894736842105,1,2
"Sino-Tibetan","前",1,1,"Chinese",0.000657894736842105,1,2
"Sino-Tibetan","第七条",1,3,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","之前",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","人人平等",1,4,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","违反",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","煽动",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","之害",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","第八条",1,3,"Chinese",0.000657894736842105,1,2
"Sino-Tibetan","当",1,1,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","宪法",1,2,"Chinese",0.000657894736842105,3,2
"Sino-Tibetan","赋予",1,2,"Chinese",0.000657894736842105,1,2
"Sino-Tibetan","基本权利",1,4,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","遭受",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","合格",1,2,"Chinese",0.000657894736842105,4,2
"Sino-Tibetan","作",1,1,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","补救",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","第九条",1,3,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","逮捕",1,2,"Chinese",0.000657894736842105,1,2
"Sino-Tibetan","拘禁",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","放逐",1,2,"Chinese",0.000657894736842105,4,2
"Sino-Tibetan","第十条",1,3,"Chinese",0.000657894736842105,3,2
"Sino-Tibetan","地",1,1,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","无",1,1,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","偏倚",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","审讯",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","判定",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","提出",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","指",1,1,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","控",1,1,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","第十一条",1,4,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","凡受",1,2,"Chinese",0.000657894736842105,3,2
"Sino-Tibetan","控告",1,2,"Chinese",0.000657894736842105,1,2
"Sino-Tibetan","者",1,1,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","未经",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","辩护",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","审判",1,2,"Chinese",0.000657894736842105,2,2
