"","family","type","count","length","lang","relative_frequency","random_baseline","min_baseline"
"310","Uralic","yhtäläisiin",1,11,"Finnish",0.000691085003455425,12,7
"311","Uralic","ilmai",1,5,"Finnish",0.000691085003455425,4,7
"312","Uralic","sseet",1,5,"Finnish",0.000691085003455425,10,7
"313","Uralic","vakaan",1,6,"Finnish",0.000691085003455425,10,7
"314","Uralic","tahtonsa",1,8,"Finnish",0.000691085003455425,14,7
"315","Uralic","sosiaalista",1,11,"Finnish",0.000691085003455425,9,7
"316","Uralic","kehitystä",1,9,"Finnish",0.000691085003455425,13,7
"317","Uralic","parempien",1,9,"Finnish",0.000691085003455425,13,7
"318","Uralic","elämisen",1,8,"Finnish",0.000691085003455425,7,7
"319","Uralic","ehtojen",1,7,"Finnish",0.000691085003455425,9,7
"320","Uralic","aikaansaamista",1,14,"Finnish",0.000691085003455425,6,7
"321","Uralic","vapaammissa",1,11,"Finnish",0.000691085003455425,6,7
"322","Uralic","oloissa",1,7,"Finnish",0.000691085003455425,6,7
"323","Uralic","jäsenvaltiot",1,12,"Finnish",0.000691085003455425,12,7
"324","Uralic","sitoutuneet",1,11,"Finnish",0.000691085003455425,3,7
"325","Uralic","stoiminnassa",1,12,"Finnish",0.000691085003455425,12,7
"326","Uralic","Yhdistyneet",1,11,"Finnish",0.000691085003455425,7,7
"327","Uralic","kansakunnat",1,11,"Finnish",0.000691085003455425,3,7
"328","Uralic","p",1,1,"Finnish",0.000691085003455425,13,7
"329","Uralic","erusvapauksien",1,14,"Finnish",0.000691085003455425,7,7
"330","Uralic","yleistä",1,7,"Finnish",0.000691085003455425,9,7
"331","Uralic","noudattamista",1,13,"Finnish",0.000691085003455425,5,7
"332","Uralic","yhteinen",1,8,"Finnish",0.000691085003455425,5,7
"333","Uralic","käsitys",1,7,"Finnish",0.000691085003455425,8,7
"334","Uralic","vapauksie",1,9,"Finnish",0.000691085003455425,3,7
"335","Uralic","sisällöstä",1,10,"Finnish",0.000691085003455425,5,7
"336","Uralic","mitä",1,4,"Finnish",0.000691085003455425,8,7
"337","Uralic","tärkein",1,7,"Finnish",0.000691085003455425,9,7
"338","Uralic","sitoumuksen",1,11,"Finnish",0.000691085003455425,6,7
"339","Uralic","täydelliselle",1,13,"Finnish",0.000691085003455425,6,7
"340","Uralic","toteuttamiselle",1,15,"Finnish",0.000691085003455425,8,7
"341","Uralic","vuoksi",1,6,"Finnish",0.000691085003455425,10,7
"342","Uralic","antaa",1,5,"Finnish",0.000691085003455425,6,7
"343","Uralic","IHMISOIKEUKSIEN",1,15,"Finnish",0.000691085003455425,13,7
"344","Uralic","JULI",1,4,"Finnish",0.000691085003455425,12,7
"345","Uralic","stuksen",1,7,"Finnish",0.000691085003455425,5,7
"346","Uralic","tavoitel",1,8,"Finnish",0.000691085003455425,17,7
"347","Uralic","tavaksi",1,7,"Finnish",0.000691085003455425,7,7
"348","Uralic","yhteiseksi",1,10,"Finnish",0.000691085003455425,11,7
"349","Uralic","ohjeeksi",1,8,"Finnish",0.000691085003455425,13,7
"350","Uralic","yksilö",1,6,"Finnish",0.000691085003455425,11,7
"351","Uralic","yhteiskuntaelin",1,15,"Finnish",0.000691085003455425,6,7
"352","Uralic","pyrkisi",1,7,"Finnish",0.000691085003455425,10,7
"353","Uralic","pitäen",1,6,"Finnish",0.000691085003455425,9,7
"354","Uralic","alati",1,5,"Finnish",0.000691085003455425,9,7
"355","Uralic","mielessään",1,10,"Finnish",0.000691085003455425,12,7
"356","Uralic","valistamalla",1,12,"Finnish",0.000691085003455425,11,7
"357","Uralic","jatkuvin",1,8,"Finnish",0.000691085003455425,7,7
"358","Uralic","kansallisin",1,11,"Finnish",0.000691085003455425,5,7
"359","Uralic","kansainvälisin",1,14,"Finnish",0.000691085003455425,10,7
"360","Uralic","toimenpitein",1,12,"Finnish",0.000691085003455425,5,7
"361","Uralic","tehok",1,5,"Finnish",0.000691085003455425,9,7
"362","Uralic","kaan",1,4,"Finnish",0.000691085003455425,2,7
"363","Uralic","tunnustamisen",1,13,"Finnish",0.000691085003455425,3,7
"364","Uralic","noudattamisen",1,13,"Finnish",0.000691085003455425,7,7
"365","Uralic","itse",1,4,"Finnish",0.000691085003455425,8,7
"366","Uralic","jäsenvaltioiden",1,15,"Finnish",0.000691085003455425,11,7
"367","Uralic","et",1,2,"Finnish",0.000691085003455425,12,7
"368","Uralic","tä",1,2,"Finnish",0.000691085003455425,11,7
"369","Uralic","oikeuspiirissä",1,14,"Finnish",0.000691085003455425,10,7
"370","Uralic","olevien",1,7,"Finnish",0.000691085003455425,4,7
"371","Uralic","keskuudessa",1,11,"Finnish",0.000691085003455425,5,7
"372","Uralic","syntyvät",1,8,"Finnish",0.000691085003455425,6,7
"373","Uralic","tasavertaisina",1,14,"Finnish",0.000691085003455425,7,7
"374","Uralic","rvoltaan",1,8,"Finnish",0.000691085003455425,12,7
"375","Uralic","oikeuksiltaan",1,13,"Finnish",0.000691085003455425,4,7
"376","Uralic","heille",1,6,"Finnish",0.000691085003455425,14,7
"377","Uralic","annettu",1,7,"Finnish",0.000691085003455425,10,7
