"","family","type","count","length","lang","relative_frequency","random_baseline","min_baseline"
"295","Sino-Tibetan","出身",1,2,"Chinese",0.000657894736842105,1,2
"296","Sino-Tibetan","出",1,1,"Chinese",0.000657894736842105,2,2
"297","Sino-Tibetan","身分",1,2,"Chinese",0.000657894736842105,2,2
"298","Sino-Tibetan","等",1,1,"Chinese",0.000657894736842105,2,2
"299","Sino-Tibetan","区别",1,2,"Chinese",0.000657894736842105,2,2
"300","Sino-Tibetan","因一人",1,3,"Chinese",0.000657894736842105,2,2
"301","Sino-Tibetan","所属",1,2,"Chinese",0.000657894736842105,1,2
"302","Sino-Tibetan","行政",1,2,"Chinese",0.000657894736842105,2,2
"303","Sino-Tibetan","之",1,1,"Chinese",0.000657894736842105,2,2
"304","Sino-Tibetan","不同",1,2,"Chinese",0.000657894736842105,2,2
"305","Sino-Tibetan","有所区别",1,4,"Chinese",0.000657894736842105,2,2
"306","Sino-Tibetan","该",1,1,"Chinese",0.000657894736842105,5,2
"307","Sino-Tibetan","托管",1,2,"Chinese",0.000657894736842105,2,2
"308","Sino-Tibetan","非自",1,2,"Chinese",0.000657894736842105,2,2
"309","Sino-Tibetan","治",1,1,"Chinese",0.000657894736842105,4,2
"310","Sino-Tibetan","处于",1,2,"Chinese",0.000657894736842105,2,2
"311","Sino-Tibetan","主权",1,2,"Chinese",0.000657894736842105,2,2
"312","Sino-Tibetan","受限制",1,3,"Chinese",0.000657894736842105,2,2
"313","Sino-Tibetan","之下",1,2,"Chinese",0.000657894736842105,2,2
"314","Sino-Tibetan","第三条",1,3,"Chinese",0.000657894736842105,1,2
"315","Sino-Tibetan","生命",1,2,"Chinese",0.000657894736842105,3,2
"316","Sino-Tibetan","人身安全",1,4,"Chinese",0.000657894736842105,2,2
"317","Sino-Tibetan","第四条",1,3,"Chinese",0.000657894736842105,1,2
"318","Sino-Tibetan","使为",1,2,"Chinese",0.000657894736842105,4,2
"319","Sino-Tibetan","奴役",1,2,"Chinese",0.000657894736842105,2,2
"320","Sino-Tibetan","形式",1,2,"Chinese",0.000657894736842105,1,2
"321","Sino-Tibetan","奴隶制度",1,4,"Chinese",0.000657894736842105,2,2
"322","Sino-Tibetan","买卖",1,2,"Chinese",0.000657894736842105,2,2
"323","Sino-Tibetan","均",1,1,"Chinese",0.000657894736842105,2,2
"324","Sino-Tibetan","应予以",1,3,"Chinese",0.000657894736842105,2,2
"325","Sino-Tibetan","禁止",1,2,"Chinese",0.000657894736842105,2,2
